,이상,주체,정신,담론,이데올로기,타자,이미지,존재,형식,역사,시간,도시,식민지,공간,인식,국문,의식,부정,자아,죽음,세계,기억,현실,소외,확장,지향,생명,의미,구조,윤리,1960년대,소설,구성,방식,사회,여성,모색,감각,언어,형성,근대,정체성,발견,체험,재현,민중,공동체,사상,자유,개념,상상력,미학,자연,시학,추구,비판,민족,배경,욕망,수용,시대,저항,의지,폭력,극복,현실 인식,현대,표상,대응,영화,정치,문화,작품,형상화,시각,전통,해체,1930년대,작가,조선,비교,대중,가족,고향,변화,인물,권력,서사,텍스트,1970년대,전략,관계,실천,사랑,비평,1980년대,서술,전쟁,인간,글쓰기
소외,0.08358876053621306,0.05398446087070878,0.0385230921854105,0.11893943355723152,0.019419816440584523,0.0,0.018505926732271083,0.0,0.07272668728813055,0.031274678941532734,0.043058426709661965,0.04434262274004501,0.0,0.0,0.041223810167281646,0.0217671919673356,0.08448438895759322,0.022707002305772835,0.09853748799823342,0.09285906389392613,0.03224264525270218,0.0,0.11683342092932533,1.0000000000000002,0.036273515229475146,0.0,0.0,0.0,0.02016750606877768,0.020543125587518123,0.0,0.009180400846114918,0.0600197557817973,0.0,0.19334516478239672,0.03683518721394528,0.0845433405412517,0.05401669573545201,0.03950715382195606,0.0,0.0,0.03577459265825836,0.044630566972156706,0.021759832696852503,0.04010100313373423,0.0,0.04503564512443003,0.07756258815418852,0.0,0.02444304379241579,0.03852649022122509,0.05951478212446745,0.0,0.0,0.0,0.04694855902785056,0.026825369480687304,0.008116571359148068,0.026805860057663004,0.0,0.0,0.08928795440790861,0.011331788685612226,0.0,0.0,0.03817648795732632,0.003318688090350303,0.0,0.0,0.010092509537647235,0.05180750036977841,0.0,0.0,0.043512771068858126,0.0,0.05279230980056246,0.00506734890369609,0.03630945439426346,0.0,0.0,0.0,0.029752751984951052,0.0,0.003586084913412678,0.054509443184952315,0.0,0.03751616789414207,0.003989507791741219,0.023321945553583044,0.0,0.05475401778446598,0.027657158286840344,0.0,0.0,0.04375124370179139,0.004553645819684199,0.02758493303953953,0.03001495184305598,0.0,0.016450650778659686
확장,0.0,0.0,0.14613966622827307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019589267960144326,0.0,0.0,0.021801103287764915,0.0,0.0,0.0,0.0,0.036273515229475146,0.9999999999999999,0.03249073922064067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38846871505091013,0.1583738645366335,0.0,0.0,0.0,0.0,0.0,0.0,0.055176805526386874,0.0,0.0,0.10182850967387885,0.0,0.0,0.0,0.0,0.13792240702119468,0.0,0.0,0.0,0.0,0.0,0.03042261560503173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06124476050958648,0.0,0.0,0.01764573864119543,0.0262203194860348,0.0,0.0042992443292349785,0.0,0.0,0.0,0.0,0.00869151502502942,0.0,0.0,0.0,0.03698771176631828,0.0,0.0,0.0,0.0,0.020090059877706887,0.0,0.0,0.0,0.0
지향,0.0,0.05087942393676244,0.0,0.0,0.0,0.0,0.0,0.0,0.03242563813270774,0.0,0.0,0.022057344942550985,0.0,0.0,0.0,0.0,0.0,0.010377202444632522,0.0,0.0,0.0,0.0,0.0,0.0,0.03249073922064067,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013658517857031802,0.022397070234689023,0.0,0.0,0.005771275821496495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857836214575881,0.0,0.0,0.0,0.0,0.0,0.04650498179291185,0.0,0.0,0.0,0.006389083615448332,0.0,0.0,0.0,0.0,0.0,0.10059089989858071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011316610327531205,0.0,0.08004348661043748,0.0,0.0,0.0065674764014332435,0.0,0.0,0.0,0.06382277720986974,0.04350383780389187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
생명,0.017549579208194395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019982502758062657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009438546633957405,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08350557859475823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22241012309599317,0.02099241000550854,0.0,0.0,0.0,0.0,0.029850834164152695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03505173480659724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012296923254923979,0.0,0.0,0.0,0.0,0.0,0.0,0.008302352250688592,0.0,0.0,0.0,0.0
의미,0.0,0.0,0.04036414846574679,0.0,0.0,0.0,0.0,0.0,0.007433856659733094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027081778590451404,0.021885179697490677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004951592452576857,0.0,0.0044398663203011465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0409856379952776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031474874136252676,0.4335026986103197,0.0,0.0,0.0,0.0,0.0,0.0,0.017539928177287934,0.0,0.0,0.0,0.0,0.012581715028453833,0.0,0.020602580136370636,0.0,0.0,0.009675890238079979,0.0,0.0,0.0,0.014060710875876528,0.0,0.0,0.0,0.0
구조,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007170592174581224,0.0,0.0,0.0,0.0,0.0,0.0,0.05247727588102036,0.0,0.02256617998463159,0.11680502957745344,0.018983843884140067,0.015462886743434092,0.0,0.0,0.02016750606877768,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0303622480338409,0.0,0.17953526230039016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06176511225708834,0.016041227809819866,0.0,0.0,0.0,0.0,0.48236461441547557,0.0,0.0,0.0,0.0,0.016523356210613217,0.0,0.0,0.0,0.11974274578254515,0.0,0.04752242241712913,0.0,0.0,0.0,0.0,0.0,0.014182825840392481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05745642983898873,0.0,0.03904451535783791,0.0,0.029981852785755023,0.07128915268331606,0.011349310512179134,0.0,0.0,0.08073874091927115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01687457193820299,0.00515166337516153,0.0,0.0,0.0,0.0
윤리,0.02160385239971124,0.03402795856107157,0.0,0.0,0.0,0.0,0.0,0.0,0.0059481541912936526,0.03658051584735143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07722615795156286,0.0,0.0,0.0,0.020543125587518123,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.14495343395558022,0.015189807760315352,0.0,0.0,0.0,0.10532607393755009,0.0,0.0,0.0,0.0,0.05311862234821778,0.0,0.0,0.0,0.0,0.07730986434508014,0.0,0.0,0.0,0.0,0.05171404115886679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1744904504824925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030707275077706406,0.0,0.0,0.0,0.0,0.0
1960년대,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015705827131423107,0.0,0.0,0.0,0.030846971649395948,0.0,0.0,0.0,0.0,0.0,0.03673601309974872,0.027424000900443907,0.0335370967339331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.01695513792786673,0.0,0.0,0.0,0.0,0.0,0.0,0.27058545557810554,0.0,0.0,0.0,0.0,0.0,0.0,0.10083968495013003,0.0,0.0,0.23805031686132555,0.0,0.0,0.0,0.05561738471582439,0.0,0.0,0.0,0.056269455205181305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01350006805575477,0.05928768697290753,0.008615423603634403,0.0,0.0,0.0,0.0,0.04059721033181406,0.0,0.0,0.0,0.03996822905942759,0.06671960832210505,0.0,0.1582039983501228,0.0,0.02516622401528728,0.0,0.0,0.08141624459463238,0.0
소설,0.020737459784404118,0.0,0.0,0.0,0.0,0.05257159915069097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05672289511499022,0.09231504315140256,0.0,0.0,0.009180400846114918,0.0,0.0,0.0,0.0,0.0,0.14495343395558022,0.0,0.9999999999999998,0.07265627388846449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11352654883221323,0.176354856809201,0.0,0.0187086378079305,0.0,0.035221554902257556,0.0,0.0,0.0,0.0,0.022487640923535866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10694338455067479,0.0,0.0,0.0,0.0,0.0,0.0953125597014894,0.08716544162182384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03190014722597777,0.0,0.0,0.016025913728986717,0.0,0.0,0.0,0.0,0.24855276964272016,0.0,0.0,0.0,0.0,0.0
구성,0.1921465465923804,0.10350881932566998,0.0058865143841808475,0.008981742904836944,0.0,0.0,0.0,0.08599595118429634,0.02418166600016616,0.0,0.1339544504243759,0.03699245717632499,0.00741976598044685,0.0,0.03112972061632889,0.007583524034599432,0.0,0.06948152460546242,0.07778630526436886,0.0657580756293042,0.008066834315460744,0.0,0.0,0.0600197557817973,0.0,0.0,0.0,0.0,0.0,0.015189807760315352,0.01695513792786673,0.07265627388846449,0.9999999999999999,0.31570668493356757,0.25367199669103746,0.09113796968182751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023884900533245986,0.05018428902249687,0.01831855942494219,0.09521451819478294,0.10430380354209919,0.0,0.026239826182168777,0.013377908980053133,0.019300998679963044,0.01455338543488506,0.050232227210507824,0.024512195004766417,0.0,0.0,0.037559075410263446,0.012254247528093608,0.0,0.0,0.0,0.04910555324911617,0.0,0.0,0.0,0.07665756263182474,0.0,0.0,0.0,0.009483158904802367,0.0377756505307299,0.0,0.03295316464582122,0.046249135074878156,0.016008455181057736,0.003247234342233008,0.01262992847331246,0.002888131416709895,0.0,0.0018107130063378916,0.03724058987544062,0.0,0.11164879868340355,0.0,0.0,0.0,0.013935784235903787,0.03276891071468219,0.0,0.0,0.057874567591830336,0.03548864123022891,0.17528660929368797,0.0,0.0,0.0
방식,0.17752130891041273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070880780481366885,0.0,0.199642565670225,0.0,0.0,0.0,0.0,0.0,0.0,0.0068052095580511465,0.0,0.009750953534407329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31570668493356757,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014019619865733449,0.0,0.0,0.01040233210438773,0.0,0.0542797331319253,0.0,0.0,0.0,0.0,0.0,0.41129681814152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022476788117323305,0.03126797001562474,0.0,0.0,0.0,0.0
사회,0.0,0.10955924011175523,0.0,0.0,0.0,0.0,0.0,0.0,0.03298078473689328,0.0,0.0,0.0,0.0,0.0,0.0,0.04727419227705913,0.0,0.02454284624889445,0.19049785843106615,0.07783681767969418,0.0,0.0,0.0,0.19334516478239672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25367199669103746,0.0,0.9999999999999998,0.0,0.0,0.041805421058196866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010353231791813142,0.03861546143255809,0.0,0.0,0.0,0.04637993995295945,0.0,0.0,0.0,0.09725427856375031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037157449057992474,0.0,0.0,0.0,0.0,0.1426433319495983,0.0,0.0,0.0,0.0,0.23143849117920845,0.0,0.0,0.0
여성,0.0,0.0,0.0,0.0,0.0,0.0,0.048760252085788866,0.0,0.049062230000417456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11639984348075952,0.01452798134913108,0.0,0.0,0.0,0.03683518721394528,0.0,0.0,0.0,0.0,0.0303622480338409,0.0,0.0,0.0,0.09113796968182751,0.0,0.0,0.9999999999999999,0.04935992598313836,0.0,0.0,0.0,0.0,0.09420225683468994,0.0,0.0,0.0,0.07639091989069212,0.01931411782890104,0.02257491352676137,0.029058084866682217,0.02174368314415222,0.0,0.0,0.0,0.0,0.0,0.0,0.08067876205008677,0.0,0.02589862430945062,0.0,0.0,0.02057751134504436,0.026329124503389395,0.0,0.0,0.0,0.0,0.0,0.0,0.04966498623747974,0.0,0.0,0.0,0.04512840172652114,0.0,0.12184077667068507,0.0,0.11402453513785196,0.0,0.0,0.0,0.03316116814868702,0.0,0.05140633618431147,0.018216287801298543,0.17808656825187855,0.0,0.0,0.052377868099325084,0.0,0.0,0.0,0.0,0.0,0.11612977919398018,0.01494197866541377,0.0,0.0,0.0,0.0
모색,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021807079024004025,0.0,0.0,0.19540246413700837,0.0,0.0,0.0,0.0,0.0,0.043337870386480896,0.0,0.0,0.0,0.0,0.0,0.0845433405412517,0.0,0.0,0.0,0.0,0.0,0.10532607393755009,0.0,0.0,0.0,0.0,0.0,0.04935992598313836,0.9999999999999999,0.0,0.0,0.0,0.0,0.07921129591810823,0.0,0.0,0.0,0.0,0.04940313492024603,0.0,0.0,0.026033296866734956,0.0,0.0,0.0,0.0,0.0,0.0,0.044561432889355226,0.0,0.0,0.20081614417819216,0.17914680751625514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06339342832871513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012792105563897036,0.0,0.0,0.0,0.0,0.007837233016329522,0.0,0.1723155821009792,0.0,0.0,0.0,0.0,0.0,0.0,0.010877288386197573,0.0,0.0,0.0,0.0
감각,0.0,0.0,0.0,0.0,0.0,0.0,0.013339574495815104,0.0,0.0,0.11410812794180891,0.0,0.04127463231120819,0.0,0.0,0.0,0.032926329088229074,0.0,0.042129736444508493,0.0,0.0,0.0,0.0,0.0,0.05401669573545201,0.0,0.013658517857031802,0.0,0.0,0.17953526230039016,0.0,0.0,0.0,0.0,0.0,0.041805421058196866,0.0,0.0,1.0,0.0,0.0,0.0,0.02305752175446668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04818421460976356,0.0,0.0,0.015465962934846809,0.02961394950943976,0.0,0.0332747309334748,0.1380460624272171,0.011955522195442268,0.0,0.0,0.11399887183993994,0.0,0.0,0.0,0.0,0.04478913876868502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03288696739738611,0.0,0.022334204164433134,0.0,0.0,0.012289338285623416,0.0,0.0,0.0,0.0,0.017552075539798054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
언어,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06952505342877224,0.0,0.0,0.0,0.0,0.04782077958000618,0.0,0.03811133716763904,0.07938964081650225,0.0,0.0,0.012670340804770966,0.0,0.0,0.0,0.03950715382195606,0.0,0.022397070234689023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.1118483276721679,0.07005045954679169,0.016874501318293652,0.0,0.03562835165556029,0.0,0.045907601368471634,0.0,0.0,0.0,0.0890996170010045,0.0,0.0,0.0,0.0,0.18820018871754618,0.0,0.025753071961190643,0.057831534435320575,0.08027711189294182,0.0027193642905391944,0.0,0.0,0.08258957407507146,0.0,0.0,0.0,0.028487909570133346,0.07052545402730365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045965323340027786,0.0,0.0,0.0,0.0,0.012736634823540649,0.0,0.0,0.005434130988094023,0.16038517944648137,0.0,0.0,0.0,0.006748755416176421,0.0019397922831302715,0.08440968009032074,0.0,0.0,0.2819020691851183
형성,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38846871505091013,0.0,0.0,0.0,0.0,0.0,0.27058545557810554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.04648059084076311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15789075117844334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015962328126139978,0.0,0.08086269645896287,0.0,0.0,0.0,0.0,0.10826550624589822,0.0,0.0,0.0,0.0,0.0,0.0,0.01677845198126121,0.0,0.0,0.0,0.0
근대,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06076805726783134,0.0,0.0,0.0,0.1186349728895372,0.00857180523433979,0.0,0.0,0.0,0.0016006033705694843,0.0,0.021721716491602216,0.05178950471403309,0.0,0.0,0.0,0.1583738645366335,0.0,0.08350557859475823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.014599592152742523,0.0,0.04258230118397835,0.0,0.0,0.0,0.017258934635770787,0.09584454945391167,0.04076002885196416,0.0,0.0,0.0,0.0,0.0,0.0,0.010355481616118158,0.0,0.0,0.0,0.0,0.03432440184459688,0.1409447415808306,0.0,0.06654308189969019,0.0,0.05392995060574521,0.021452939797353486,0.0,0.0,0.1149769560259208,0.0,0.0,0.0,0.0,0.12116119123870454,0.04454503399991528,0.0,0.0,0.0,0.0,0.04568662961821815,0.0,0.07602398957246581,0.0,0.0,0.01975760055533633,0.0,0.11594882306832137,0.0,0.07930621829377646,0.07465444059522272,0.0,0.013518316340177874,0.0,0.15365062980494337,0.0,0.0,0.03196691563970373,0.0
정체성,0.0,0.04907379938725717,0.004352091933493938,0.0,0.0,0.033367581717966416,0.005636509360868478,0.0,0.05709408387041251,0.02491452553050243,0.0,0.017440200319846402,0.0,0.20626892580777423,0.0,0.1142855729234129,0.0,0.02207000936240215,0.09173096954706592,0.0509645884824001,0.07217365549177815,0.0,0.0,0.03577459265825836,0.0,0.005771275821496495,0.0,0.0,0.0,0.05311862234821778,0.0,0.0,0.0,0.0,0.0,0.09420225683468994,0.07921129591810823,0.02305752175446668,0.1118483276721679,0.04648059084076311,0.014599592152742523,1.0000000000000004,0.0,0.027361018353258524,0.0,0.06859087404140933,0.0,0.062097635984498266,0.018198655462836937,0.0,0.0,0.0059860160993505974,0.0,0.020359778100810605,0.12340899262785494,0.0,0.07960717841208145,0.0,0.0,0.014059918661254892,0.0,0.005051691325673244,0.0,0.0,0.0,0.0,0.005116328405009962,0.0,0.05484426099524943,0.010462165609844297,0.0,0.0,0.0,0.0,0.07191517937600303,0.021055307894062358,0.05278042625609928,0.14514847747896012,0.0,0.010708517393010042,0.037359283994858127,0.004266537167340867,0.0,0.05729550606708767,0.0,0.034360609229789604,0.005192742115389576,0.0,0.050395449125596146,0.005230831301603403,0.03943751878789259,0.0,0.0,0.0,0.0,0.006906752395073141,0.0,0.0,0.0,0.012243183256723418
발견,0.0,0.0,0.0,0.1869546425672361,0.0,0.0,0.0,0.0,0.025984202716871393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4518979445637855,0.0,0.01483961529620787,0.0,0.0,0.0,0.0,0.044630566972156706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07005045954679169,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.06907503744531053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04144550608095174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2993837715075873,0.0,0.09100592132290292,0.029522481214437853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16652637721788408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
체험,0.0,0.0,0.0,0.0,0.0,0.0,0.19131666434942218,0.0,0.020468970577883987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06869086404676245,0.0,0.35102427950959564,0.0,0.021759832696852503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016874501318293652,0.0,0.04258230118397835,0.027361018353258524,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0634395705110355,0.1267412063408236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022411259937308272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
재현,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02504931602059419,0.0,0.0,0.0,0.04010100313373423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11352654883221323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.03339832428381724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028334175594225512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06964817806431915,0.0,0.0,0.0,0.0,0.0,0.0,0.040917029558276224,0.0,0.0,0.0,0.02903181100101912,0.07749013177846831,0.030012484255562143,0.2031788075365513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
민중,0.0,0.0,0.0,0.0,0.09034858681613678,0.0,0.0,0.08743133964483885,0.09117452972007295,0.050143627034697894,0.0,0.0,0.0,0.0,0.0,0.0730785338239888,0.0,0.07152242764286233,0.042940389916248295,0.11041566989142326,0.2246689979121065,0.0,0.0,0.0,0.0,0.0,0.0,0.004951592452576857,0.06176511225708834,0.0,0.0,0.176354856809201,0.0,0.0,0.0,0.07639091989069212,0.0,0.0,0.03562835165556029,0.0,0.0,0.06859087404140933,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05791315968536479,0.0,0.0,0.0,0.21917429811546998,0.0,0.0,0.0,0.0,0.0509780109060074,0.0,0.0,0.0,0.06344887626299865,0.0,0.0,0.0,0.0,0.0,0.04138972702125173,0.020969582193537006,0.0,0.0,0.0,0.0,0.0,0.13383812248864974,0.0,0.0,0.0,0.014353720208980894,0.0,0.011389206999540822,0.17396205414853497,0.1455039177769659,0.0,0.10874976587944833,0.014047477607387662,0.0,0.0,0.0,0.0,0.08529459969049476,0.0,0.0,0.042092740167300545,0.0,0.0,0.0,0.0,0.0
공동체,0.0,0.0,0.0,0.019527763489282392,0.03909623917080069,0.04355118316630971,0.05175072173667032,0.0,0.04314552038358354,0.0057193566996222335,0.10220607044492384,0.0,0.0,0.0,0.0,0.014639085604243625,0.028148330515888907,0.007539875509464877,0.061185409307707106,0.0669908456061555,0.0,0.0,0.0,0.04503564512443003,0.0,0.0,0.0,0.0,0.016041227809819866,0.07730986434508014,0.10083968495013003,0.0,0.023884900533245986,0.0,0.0,0.01931411782890104,0.04940313492024603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.006698309062412568,0.0,0.12621962783118462,0.0,0.01952120160769918,0.0,0.07830281380222952,0.0,0.0,0.022412425474002334,0.06805828281687826,0.0,0.06518201235048823,0.08184464629899978,0.08567780840341822,0.011406655723063411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035762934189612273,0.0,0.12782563673570335,0.03165857078622088,0.0,0.027616998805117993,0.036549344261378514,0.006779892520672124,0.0,0.0,0.05054555909487127,0.0,0.0,0.0,0.23498740396883644,0.0,0.0,0.0,0.014988335480093111,0.0,0.057370822624560995,0.0,0.0,0.01553537634687564,0.0,0.0,0.0,0.0,0.0
